DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
8/5/2021 16:45:00,4.7,8383,211,25.6,82,1004,3.2,1274,490
8/5/2021 17:00:00,4.8,8244,209,25.4,83,1004,2.7,565,2342
8/5/2021 17:15:00,4.8,8155,210,25.2,84,1004,3.2,975,1534
8/5/2021 17:30:00,4.7,8117,212,24.9,85,1004,2.4,307,69
8/5/2021 17:45:00,4.7,8080,214,24.6,86,1005,2.7,460,2
8/5/2021 18:00:00,4.6,8042,216,24.3,87,1005,3.1,1027,891
8/5/2021 18:15:00,4.5,7913,219,24.1,89,1005,3.4,1591,706
8/5/2021 18:30:00,4.4,7694,221,23.8,90,1005,3.5,1619,1625
8/5/2021 18:45:00,4.2,7475,225,23.6,91,1005,3.8,1930,1936
8/5/2021 19:00:00,4.2,7256,228,23.3,92,1005,3.6,1764,911
8/5/2021 19:15:00,4.1,6995,229,23.2,92,1005,3.9,2115,1346
8/5/2021 19:30:00,4,6693,228,23.1,92,1005,3.5,1547,1948
8/5/2021 19:45:00,4,6390,226,23.1,92,1006,3.4,1292,916
8/5/2021 20:00:00,4,6088,225,23,92,1006,3.3,1106,1993
8/5/2021 20:15:00,4,5879,225,23,92,1006,3.5,1686,1851
8/5/2021 20:30:00,4,5763,225,22.9,93,1006,4.1,3153,4406
8/5/2021 20:45:00,4.1,5646,225,22.8,93,1006,4.4,3741,5577
8/5/2021 21:00:00,4.1,5530,225,22.7,94,1006,3.8,2575,4534
8/5/2021 21:15:00,4.2,5505,224,22.7,94,1006,4.7,4484,4280
8/5/2021 21:30:00,4.3,5572,224,22.7,94,1006,4.9,4890,6674
8/5/2021 21:45:00,4.5,5639,224,22.6,95,1006,5.3,6266,12842
8/5/2021 22:00:00,4.6,5706,224,22.6,95,1006,5.5,7439,14283
8/5/2021 22:15:00,4.7,5923,222,22.6,95,1006,5.3,6186,11823
8/5/2021 22:30:00,4.9,6290,221,22.5,95,1006,5.5,6658,17016
8/5/2021 22:45:00,5,6657,220,22.4,96,1006,5.6,8192,16113
8/5/2021 23:00:00,5.1,7024,219,22.3,96,1006,5.4,6215,16673
8/5/2021 23:15:00,5.3,7321,219,22.3,96,1006,4.9,5254,9265
8/5/2021 23:30:00,5.4,7547,219,22.2,96,1006,5.1,5524,15198
8/5/2021 23:45:00,5.5,7774,220,22.1,97,1006,5.2,5906,9928
9/5/2021 00:00:00,3.2,2648,11,21.5,98,1007,5.1,5899,10782
9/5/2021 00:15:00,2.8,2500,15,21.5,98,1007,4.5,3746,12306
9/5/2021 00:30:00,2.3,2193,15,21.5,98,1007,4.4,3714,9185
9/5/2021 00:45:00,1.7,1887,17,21.5,98,1006,4,2850,8845
9/5/2021 01:00:00,1.2,1580,20,21.5,98,1006,3.8,2529,6175
9/5/2021 01:15:00,0.7,1482,27,21.4,98,1006,3.3,1704,7602
9/5/2021 01:30:00,0.1,1591,0,21.3,98,1006,3.5,1692,4103
9/5/2021 01:45:00,0.3,1701,225,21.2,99,1006,3.3,1308,3478
9/5/2021 02:00:00,0.9,1810,216,21.1,99,1006,3.6,1475,4432
9/5/2021 02:15:00,1.1,1956,214,21,99,1006,3.1,989,5068
9/5/2021 02:30:00,1.1,2139,218,20.9,99,1006,3.2,1241,2845
9/5/2021 02:45:00,1.3,2321,219,20.8,99,1006,3,880,1813
9/5/2021 03:00:00,1.3,2504,222,20.7,99,1006,2.6,631,1773
9/5/2021 03:15:00,1.4,2557,216,20.7,99,1006,2.7,1001,2065
9/5/2021 03:30:00,1.3,2482,207,20.7,99,1006,2.1,685,1261
9/5/2021 03:45:00,1.4,2406,197,20.7,99,1006,2.1,609,1716
9/5/2021 04:00:00,1.4,2331,188,20.7,99,1006,2.1,447,1398
9/5/2021 04:15:00,1.2,2375,189,20.7,99,1006,2,145,731
9/5/2021 04:30:00,0.9,2539,198,20.7,99,1006,1.8,94,557
9/5/2021 04:45:00,0.7,2704,214,20.7,99,1006,1.3,-31,3
9/5/2021 05:00:00,0.6,2868,239,20.7,99,1006,2,118,-28
9/5/2021 05:15:00,0.4,2801,243,20.7,99,1006,1.8,2,105
9/5/2021 05:30:00,0.4,2503,207,20.8,99,1006,1.8,0,-404
9/5/2021 05:45:00,0.5,2206,191,20.9,98,1007,1.9,31,-355
9/5/2021 06:00:00,0.7,1908,180,21,98,1007,1.9,46,-462
9/5/2021 06:15:00,0.9,1808,174,21.1,98,1007,1.8,-21,-371
9/5/2021 06:30:00,1,1906,169,21.3,97,1007,1.7,-27,-472
9/5/2021 06:45:00,1.2,2004,171,21.4,96,1007,2,-9,-461
9/5/2021 07:00:00,1.3,2102,167,21.6,95,1007,1.5,-27,-505
9/5/2021 07:15:00,1.4,2022,168,21.9,94,1007,1.5,-49,-464
9/5/2021 07:30:00,1.3,1764,167,22.2,93,1007,2,22,-419
9/5/2021 07:45:00,1.3,1505,167,22.5,92,1007,2.8,537,-329
9/5/2021 08:00:00,1.2,1247,166,22.8,91,1007,3.2,1159,111
9/5/2021 08:15:00,1.2,1216,166,23.1,90,1007,3,891,549
9/5/2021 08:30:00,1.3,1412,167,23.3,89,1007,2.8,739,702
9/5/2021 08:45:00,1.5,1607,164,23.6,88,1007,2.9,958,653
9/5/2021 09:00:00,1.6,1803,165,23.8,87,1007,2.4,331,392
9/5/2021 09:15:00,1.6,1966,169,24,86,1007,2.5,202,-378
9/5/2021 09:30:00,1.7,2097,173,24.2,85,1007,2.7,431,-245
9/5/2021 09:45:00,1.8,2227,177,24.3,85,1007,2.8,534,-275
9/5/2021 10:00:00,1.9,2358,180,24.5,84,1007,3.1,1502,453
9/5/2021 10:15:00,1.9,2541,180,24.7,84,1007,3.3,1678,719
9/5/2021 10:30:00,1.9,2777,183,24.9,83,1007,3,1013,982
9/5/2021 10:45:00,2,3014,183,25.2,82,1007,3.1,1703,459
9/5/2021 11:00:00,2,3250,186,25.4,81,1007,3.4,1799,1485
9/5/2021 11:15:00,2.1,3165,183,25.6,81,1007,3.6,2398,1417
9/5/2021 11:30:00,2.2,2760,177,25.7,81,1007,3.5,1572,1312
9/5/2021 11:45:00,2.3,2354,170,25.8,81,1006,3.6,2007,2363
9/5/2021 12:00:00,2.5,1949,164,25.9,81,1006,3.2,1389,1349
9/5/2021 12:15:00,2.6,1784,157,26.1,81,1006,3.7,1776,3693
9/5/2021 12:30:00,2.8,1859,153,26.2,80,1006,3.3,1403,1939
9/5/2021 12:45:00,3.1,1935,148,26.3,80,1006,3.4,1354,2876
9/5/2021 13:00:00,3.3,2010,145,26.4,79,1006,3.6,1825,2432
9/5/2021 13:15:00,3.4,2180,142,26.3,80,1006,4,2421,4173
9/5/2021 13:30:00,3.6,2445,138,26,82,1006,4,2506,3327
9/5/2021 13:45:00,3.7,2710,136,25.6,83,1005,3.4,2068,5304
9/5/2021 14:00:00,4,2975,133,25.3,85,1005,3.2,1214,1223
9/5/2021 14:15:00,4,3095,135,25.1,86,1005,2.3,113,-625
9/5/2021 14:30:00,3.8,3071,139,25,86,1005,3.9,2074,2750
9/5/2021 14:45:00,3.7,3046,146,24.9,86,1005,3.8,2101,1035
9/5/2021 15:00:00,3.7,3022,151,24.8,86,1005,3.4,1455,7281
9/5/2021 15:15:00,3.4,2940,154,24.7,87,1005,1.4,-19,-695
9/5/2021 15:30:00,3,2800,154,24.5,88,1005,1.6,0,-436
9/5/2021 15:45:00,2.6,2660,155,24.3,89,1005,1.8,5,-499
9/5/2021 16:00:00,2.2,2520,156,24.1,90,1005,2,72,-398
9/5/2021 16:15:00,1.8,2435,158,24,90,1005,2.5,236,-225
9/5/2021 16:30:00,1.7,2404,163,24,91,1005,4.2,3500,1453
9/5/2021 16:45:00,1.5,2373,164,23.9,91,1005,7.3,16941,18156
9/5/2021 17:00:00,1.3,2342,171,23.9,92,1005,8.1,22345,18164
9/5/2021 17:15:00,1.3,2329,180,23.9,92,1005,7.5,16915,-480
9/5/2021 17:30:00,1.6,2332,184,23.9,93,1005,4.8,4870,11282
9/5/2021 17:45:00,1.9,2335,186,23.8,93,1005,3.4,1522,3682
9/5/2021 18:00:00,2.2,2338,190,23.8,94,1005,2.9,846,596
9/5/2021 18:15:00,2.3,2353,195,23.7,95,1005,2.6,122,127
9/5/2021 18:30:00,2.2,2381,201,23.5,96,1005,4.4,2830,3188
9/5/2021 18:45:00,2.2,2408,204,23.2,97,1005,5.8,9269,12278
9/5/2021 19:00:00,2.2,2436,210,23,98,1005,6.6,11857,19482
9/5/2021 19:15:00,1.9,2442,215,22.9,98,1005,7.6,16296,26466
9/5/2021 19:30:00,1.5,2425,217,22.9,98,1005,7.7,19029,33552
9/5/2021 19:45:00,1.1,2408,225,23,98,1006,7.7,17334,30235
9/5/2021 20:00:00,0.7,2391,236,23,98,1006,7.6,16220,30250
9/5/2021 20:15:00,0.5,2292,248,22.9,98,1006,8.2,21632,37340
9/5/2021 20:30:00,0.4,2110,256,22.8,98,1006,8.2,21292,40051
9/5/2021 20:45:00,0.3,1928,270,22.7,99,1006,6.8,13319,30869
9/5/2021 21:00:00,0.2,1746,297,22.6,99,1006,6.5,12048,24501
9/5/2021 21:15:00,0.1,1641,0,22.5,99,1006,6.6,12889,27406
9/5/2021 21:30:00,0.3,1613,90,22.5,99,1006,5.7,8294,24112
9/5/2021 21:45:00,0.6,1584,90,22.5,100,1006,4.9,5209,15413
9/5/2021 22:00:00,0.9,1556,90,22.5,100,1006,5.2,5692,12037
9/5/2021 22:15:00,1,1589,90,22.5,100,1006,5.2,5517,14387
9/5/2021 22:30:00,1,1683,90,22.5,100,1006,5.5,7388,14511
9/5/2021 22:45:00,1,1777,90,22.5,99,1006,5.4,7113,17832
9/5/2021 23:00:00,1,1871,90,22.5,99,1006,5.4,5874,14091
9/5/2021 23:15:00,0.9,1957,84,22.5,99,1006,4.9,4475,11957
9/5/2021 23:30:00,0.9,2034,58,22.4,99,1006,4.1,3063,12587
9/5/2021 23:45:00,1.1,2111,41,22.4,99,1006,4,2918,9103
10/5/2021 00:00:00,2.4,1759,192,22.9,99,1006,3.5,1604,2361
10/5/2021 00:15:00,2.4,1919,197,22.9,99,1006,3.9,1944,1217
10/5/2021 00:30:00,2.4,2176,204,22.9,99,1006,3.2,993,1109
10/5/2021 00:45:00,2.4,2433,210,22.9,99,1005,2.8,380,925
10/5/2021 01:00:00,2.5,2690,217,22.9,99,1005,3.1,680,757
10/5/2021 01:15:00,2.6,2910,220,22.9,99,1005,2.4,-92,629
10/5/2021 01:30:00,2.7,3092,222,22.9,99,1005,2.5,113,136
10/5/2021 01:45:00,2.8,3274,225,22.9,99,1005,2.7,498,-271
10/5/2021 02:00:00,2.9,3456,226,22.9,99,1005,3.7,1658,1121
10/5/2021 02:15:00,3,3589,230,22.9,99,1005,3.7,1720,1892
10/5/2021 02:30:00,2.9,3672,235,22.9,99,1005,3.7,1849,1701
10/5/2021 02:45:00,2.9,3756,239,22.9,99,1005,3.4,1674,3284
10/5/2021 03:00:00,2.9,3839,243,22.9,99,1005,3.1,1259,3079
10/5/2021 03:15:00,2.9,3826,245,22.9,99,1005,3.5,2266,4398
10/5/2021 03:30:00,2.7,3717,246,22.9,99,1005,3.6,2093,4078
10/5/2021 03:45:00,2.7,3608,248,22.9,100,1005,3.3,1333,2937
10/5/2021 04:00:00,2.6,3499,249,22.9,100,1005,3.4,1557,1078
10/5/2021 04:15:00,2.5,3469,249,22.9,100,1005,3,1041,1332
10/5/2021 04:30:00,2.5,3520,243,22.9,100,1005,3.5,1539,623
10/5/2021 04:45:00,2.5,3570,238,23,99,1005,3.1,975,1121
10/5/2021 05:00:00,2.5,3621,233,23,99,1005,2.6,249,321
10/5/2021 05:15:00,2.5,3586,227,23,99,1005,2.4,251,90
10/5/2021 05:30:00,2.5,3466,220,23,99,1005,2.8,872,1563
10/5/2021 05:45:00,2.6,3345,216,23.1,99,1006,3.5,1623,2417
10/5/2021 06:00:00,2.6,3225,209,23.1,99,1006,3.3,1265,2866
10/5/2021 06:15:00,2.8,3343,206,23.2,99,1006,3.7,2107,3995
10/5/2021 06:30:00,3.1,3698,205,23.4,98,1006,3.5,1657,5318
10/5/2021 06:45:00,3.4,4054,204,23.6,97,1006,3.6,1724,4115
10/5/2021 07:00:00,3.7,4409,204,23.8,96,1006,3.3,1286,4196
10/5/2021 07:15:00,3.9,4814,204,24,95,1006,3.2,1042,4260
10/5/2021 07:30:00,4.1,5267,205,24.2,94,1006,2.9,680,1880
10/5/2021 07:45:00,4.3,5720,206,24.5,93,1007,2.8,385,614
10/5/2021 08:00:00,4.5,6173,207,24.7,92,1007,2.5,171,391
10/5/2021 08:15:00,4.8,6687,206,25,90,1007,2.9,598,882
10/5/2021 08:30:00,5.1,7262,206,25.3,88,1007,2.7,262,395
10/5/2021 08:45:00,5.4,7836,205,25.6,87,1007,2.1,68,-51
10/5/2021 09:00:00,5.7,8411,205,25.9,85,1007,2.4,285,-560
10/5/2021 09:15:00,5.9,8879,204,26.2,84,1007,3,818,42
10/5/2021 09:30:00,6,9241,204,26.3,83,1007,3.1,1050,243
10/5/2021 09:45:00,6.2,9604,204,26.5,82,1007,3.7,1669,455
10/5/2021 10:00:00,6.4,9966,204,26.6,81,1007,3.3,1594,727
10/5/2021 10:15:00,6.5,10262,205,26.8,81,1007,3.6,1790,1233
10/5/2021 10:30:00,6.6,10492,205,27,80,1007,3.5,2064,2091
10/5/2021 10:45:00,6.8,10723,205,27.1,79,1007,3.5,1952,1596
10/5/2021 11:00:00,6.9,10953,206,27.3,78,1007,4,2871,4049
10/5/2021 11:15:00,6.9,11015,206,27.5,77,1007,3.8,2246,4434
10/5/2021 11:30:00,6.8,10908,206,27.7,76,1007,4.4,3641,4699
10/5/2021 11:45:00,6.8,10802,207,28,75,1006,4.3,3870,7807
10/5/2021 12:00:00,6.7,10695,208,28.2,74,1006,4.7,4100,5700
10/5/2021 12:15:00,6.6,10649,208,28.3,73,1006,4.6,4140,7428
10/5/2021 12:30:00,6.6,10662,207,28.3,73,1006,5.3,5650,8753
10/5/2021 12:45:00,6.7,10675,206,28.4,73,1005,5.5,7437,13620
10/5/2021 13:00:00,6.7,10688,205,28.4,73,1005,6,9337,18341
10/5/2021 13:15:00,6.7,10589,204,28.4,73,1005,6.3,11263,19827
10/5/2021 13:30:00,6.6,10378,203,28.4,73,1005,5.9,9550,19543
10/5/2021 13:45:00,6.5,10166,203,28.3,73,1005,5.7,7611,14308
10/5/2021 14:00:00,6.5,9955,202,28.3,73,1005,5.7,8556,14286
10/5/2021 14:15:00,6.4,9927,201,28.3,73,1005,5,5279,19427
10/5/2021 14:30:00,6.4,10082,201,28.2,73,1005,4.9,4885,13517
10/5/2021 14:45:00,6.5,10237,202,28.2,73,1004,5.1,5181,11133
10/5/2021 15:00:00,6.5,10392,202,28.1,73,1004,5.2,4965,9151
10/5/2021 15:15:00,6.5,10481,203,28,73,1004,5.4,6513,16481
10/5/2021 15:30:00,6.4,10503,204,27.8,73,1004,5.8,7427,18471
10/5/2021 15:45:00,6.4,10526,205,27.7,74,1004,5.8,8563,19589
10/5/2021 16:00:00,6.4,10548,206,27.5,74,1004,5.4,7203,17849
10/5/2021 16:15:00,6.3,10403,207,27.3,74,1004,6,9141,17855
10/5/2021 16:30:00,6.1,10091,206,27.1,75,1004,6,9048,17371
10/5/2021 16:45:00,6,9780,206,26.8,76,1004,5.9,9686,24582
10/5/2021 17:00:00,5.9,9468,205,26.6,77,1004,5.9,10212,27069
10/5/2021 17:15:00,5.7,9174,206,26.4,78,1004,5.8,9680,24579
10/5/2021 17:30:00,5.5,8897,206,26.1,79,1004,6.1,9320,17390
10/5/2021 17:45:00,5.4,8621,207,25.8,80,1004,5.4,7791,24690
10/5/2021 18:00:00,5.2,8344,206,25.5,81,1004,5.4,6891,14069
10/5/2021 18:15:00,5.3,8479,207,25.2,82,1004,5,5225,13440
10/5/2021 18:30:00,5.5,9024,209,24.9,83,1004,5,5482,15223
10/5/2021 18:45:00,5.8,9569,210,24.5,84,1005,5,6874,18687
10/5/2021 19:00:00,6,10114,212,24.2,85,1005,5.3,6338,15172
10/5/2021 19:15:00,6.2,10524,212,23.9,86,1005,4.9,5231,10824
10/5/2021 19:30:00,6.2,10797,213,23.8,87,1005,5,5047,14811
10/5/2021 19:45:00,6.4,11070,213,23.6,88,1005,5.3,6758,16390
10/5/2021 20:00:00,6.4,11343,214,23.5,89,1005,4.8,5102,14769
10/5/2021 20:15:00,6.5,11668,215,23.4,89,1005,4.6,4686,11951
10/5/2021 20:30:00,6.6,12046,216,23.3,89,1005,5.3,5945,16662
10/5/2021 20:45:00,6.7,12425,219,23.3,89,1006,5.4,6511,15698
10/5/2021 21:00:00,6.8,12803,220,23.2,89,1006,5.1,5568,12598
10/5/2021 21:15:00,6.8,12865,221,23.2,89,1006,5.4,6417,10728
10/5/2021 21:30:00,6.7,12611,223,23.1,89,1006,5.9,8448,14344
10/5/2021 21:45:00,6.6,12358,224,23.1,90,1006,6.1,8584,14509
10/5/2021 22:00:00,6.4,12104,226,23,90,1006,5.9,7643,16417
10/5/2021 22:15:00,6.4,12333,227,23,90,1006,6.1,8504,14946
10/5/2021 22:30:00,6.6,13045,227,23,89,1006,6.6,10390,14365
10/5/2021 22:45:00,6.7,13757,228,22.9,89,1006,6.4,9563,16804
10/5/2021 23:00:00,6.9,14469,228,22.9,88,1006,5.7,6772,11338
10/5/2021 23:15:00,6.9,14791,228,22.9,88,1006,5.9,7633,12127
10/5/2021 23:30:00,6.7,14723,227,22.8,89,1006,6.4,8928,15553
10/5/2021 23:45:00,6.6,14656,227,22.7,89,1006,6.5,9770,18086
11/5/2021 00:00:00,6.7,15795,232,22.6,96,1006,6.8,11413,23349
11/5/2021 00:15:00,6.7,16095,232,22.6,96,1006,7,13405,23784
11/5/2021 00:30:00,6.7,16169,231,22.6,96,1006,6.7,11361,25006
11/5/2021 00:45:00,6.7,16243,230,22.6,95,1006,7.3,14493,26775
11/5/2021 01:00:00,6.7,16317,229,22.6,95,1006,7.5,14124,27844
11/5/2021 01:15:00,6.7,16446,229,22.5,95,1006,6.8,12182,25048
11/5/2021 01:30:00,6.7,16629,228,22.4,96,1006,6.5,10930,22144
11/5/2021 01:45:00,6.8,16812,227,22.3,96,1005,6.9,12507,21358
11/5/2021 02:00:00,6.9,16995,227,22.2,97,1005,6.8,12801,23266
11/5/2021 02:15:00,6.9,17109,227,22.1,97,1005,6.9,13131,25984
11/5/2021 02:30:00,6.8,17156,227,22.1,97,1005,7,13298,24533
11/5/2021 02:45:00,6.9,17202,228,22,97,1005,7.1,13962,26158
11/5/2021 03:00:00,6.8,17249,229,22,97,1005,6.4,11022,26243
11/5/2021 03:15:00,6.7,17145,229,22,97,1005,6.4,10460,22803
11/5/2021 03:30:00,6.6,16892,231,22,97,1005,6.8,12083,23493
11/5/2021 03:45:00,6.5,16638,231,21.9,98,1005,7.6,15338,29703
11/5/2021 04:00:00,6.3,16385,232,21.9,98,1005,7.5,15763,33499
11/5/2021 04:15:00,6.3,16100,231,21.9,98,1005,7.5,17006,35164
11/5/2021 04:30:00,6.2,15784,230,21.9,98,1005,7.2,14595,31935
11/5/2021 04:45:00,6.2,15468,228,22,98,1005,7.9,18347,30593
11/5/2021 05:00:00,6.1,15152,226,22,98,1005,7.9,18486,35358
11/5/2021 05:15:00,6,14861,224,22,98,1005,7.5,16153,31667
11/5/2021 05:30:00,5.9,14596,222,22.1,98,1005,7.8,17807,30701
11/5/2021 05:45:00,6,14331,220,22.1,97,1005,7.8,17083,27941
11/5/2021 06:00:00,5.9,14066,217,22.2,97,1005,7.3,15307,24374
11/5/2021 06:15:00,6,14198,216,22.4,96,1005,7.3,15695,22688
11/5/2021 06:30:00,6.2,14728,215,22.7,94,1005,7.7,18318,26556
11/5/2021 06:45:00,6.3,15257,215,23,93,1006,8.1,19183,29522
11/5/2021 07:00:00,6.5,15787,214,23.3,91,1006,7.7,18402,30856
11/5/2021 07:15:00,6.6,16037,214,23.7,89,1006,7.2,14509,31605
11/5/2021 07:30:00,6.7,16008,215,24,86,1006,7.1,14405,29155
11/5/2021 07:45:00,6.6,15978,215,24.4,84,1006,6.9,14857,25545
11/5/2021 08:00:00,6.7,15949,216,24.7,81,1006,7.1,14521,26464
11/5/2021 08:15:00,6.7,15834,216,25.1,79,1006,6.6,12655,28105
11/5/2021 08:30:00,6.6,15633,215,25.4,78,1006,6.9,12137,22019
11/5/2021 08:45:00,6.5,15433,215,25.7,77,1006,6.4,10504,22040
11/5/2021 09:00:00,6.4,15232,214,26,76,1006,6.6,10933,20947
11/5/2021 09:15:00,6.4,14876,213,26.4,74,1006,6.7,10359,18416
11/5/2021 09:30:00,6.3,14363,213,26.7,73,1006,6.5,12244,18388
11/5/2021 09:45:00,6.2,13850,212,27,72,1006,7.3,14221,21482
11/5/2021 10:00:00,6.1,13337,212,27.3,71,1006,7,12371,22243
11/5/2021 10:15:00,6.1,12972,210,27.6,70,1006,6.7,12824,19124
11/5/2021 10:30:00,6.2,12757,209,27.9,69,1006,6.5,12618,20970
11/5/2021 10:45:00,6.2,12542,208,28.1,68,1006,6,10082,20131
11/5/2021 11:00:00,6.3,12327,207,28.4,67,1006,6.5,13136,22106
11/5/2021 11:15:00,6.4,12418,206,28.6,67,1006,7.1,13558,21941
11/5/2021 11:30:00,6.6,12816,204,28.7,67,1006,7.3,14742,24417
11/5/2021 11:45:00,6.6,13213,203,28.9,67,1005,6.7,12315,19308
11/5/2021 12:00:00,6.8,13611,202,29,67,1005,6.5,12108,20855
11/5/2021 12:15:00,7,14163,201,29.1,67,1005,6.1,9718,20004
11/5/2021 12:30:00,7.2,14870,200,29,67,1005,6.2,10586,17903
11/5/2021 12:45:00,7.3,15577,199,29,68,1005,6.1,10275,16545
11/5/2021 13:00:00,7.5,16284,199,28.9,68,1005,6.1,11270,17936
11/5/2021 13:15:00,7.7,17096,199,28.9,68,1005,6.1,9349,15074
11/5/2021 13:30:00,7.8,18014,199,28.8,68,1005,6,8239,16040
11/5/2021 13:45:00,8,18933,200,28.7,69,1004,5.8,9233,17893
11/5/2021 14:00:00,8.1,19851,200,28.6,69,1004,5.7,8422,14294
11/5/2021 14:15:00,8.4,20498,201,28.4,69,1004,5.7,9539,20202
11/5/2021 14:30:00,8.5,20873,201,28.2,69,1004,5.4,7590,20846
11/5/2021 14:45:00,8.6,21249,202,28,70,1003,6,8198,16536
11/5/2021 15:00:00,8.7,21624,202,27.8,70,1003,6,9540,19213
11/5/2021 15:15:00,8.8,21798,203,27.6,70,1003,5.9,8995,17920
11/5/2021 15:30:00,8.8,21771,203,27.5,71,1003,6,9345,20868
11/5/2021 15:45:00,8.9,21744,204,27.3,72,1003,5.7,8525,18639
11/5/2021 16:00:00,8.9,21717,205,27.2,73,1003,5.7,8783,17564
11/5/2021 16:15:00,8.9,21558,205,27,73,1003,5.5,6599,12821
11/5/2021 16:30:00,8.9,21268,205,26.8,74,1003,5.6,6313,13834
11/5/2021 16:45:00,8.8,20977,206,26.7,74,1003,5.8,8018,13995
11/5/2021 17:00:00,8.8,20687,207,26.5,75,1003,5.3,7023,13385
11/5/2021 17:15:00,8.6,20473,208,26.3,76,1003,5,5733,14527
11/5/2021 17:30:00,8.4,20335,208,26,77,1003,5.3,6371,13663
11/5/2021 17:45:00,8.2,20198,208,25.7,78,1004,5,6091,15617
11/5/2021 18:00:00,8,20060,209,25.4,79,1004,4.6,5486,11868
11/5/2021 18:15:00,8,20029,210,25.2,81,1004,4.6,3613,9172
11/5/2021 18:30:00,7.9,20106,211,24.9,82,1004,4.4,3544,8092
11/5/2021 18:45:00,8,20182,212,24.6,84,1004,4.5,3955,10775
11/5/2021 19:00:00,8,20259,213,24.3,85,1004,4.7,4139,14081
11/5/2021 19:15:00,8,20344,214,24.2,86,1004,4.9,4661,14364
11/5/2021 19:30:00,7.9,20438,216,24.1,86,1004,4.9,6388,15439
11/5/2021 19:45:00,7.9,20531,217,24,87,1005,5.4,6962,16477
11/5/2021 20:00:00,7.9,20625,219,23.9,87,1005,5.3,6226,17813
11/5/2021 20:15:00,7.9,20659,221,23.9,87,1005,5.5,7409,18366
11/5/2021 20:30:00,7.8,20632,223,23.9,88,1005,6,8984,20510
11/5/2021 20:45:00,7.8,20605,225,23.8,88,1005,5.6,8896,17446
11/5/2021 21:00:00,7.7,20578,227,23.8,89,1005,5.3,7330,16399
11/5/2021 21:15:00,7.7,20520,228,23.8,89,1005,5.2,6285,15957
11/5/2021 21:30:00,7.6,20432,228,23.7,89,1005,6.1,9395,19666
11/5/2021 21:45:00,7.7,20344,229,23.7,89,1005,6.3,9642,22338
11/5/2021 22:00:00,7.7,20256,229,23.6,89,1005,6.6,11369,22757
11/5/2021 22:15:00,7.6,20075,229,23.6,89,1005,6.3,10953,23636
11/5/2021 22:30:00,7.6,19802,228,23.5,90,1005,5.8,7695,16014
11/5/2021 22:45:00,7.5,19529,227,23.5,90,1005,5.8,8714,14189
11/5/2021 23:00:00,7.5,19256,226,23.4,91,1005,5.9,9480,16284
11/5/2021 23:15:00,7.4,19082,226,23.4,91,1005,5.4,7042,10795
11/5/2021 23:30:00,7.4,19007,225,23.3,92,1005,5.6,6982,12688
11/5/2021 23:45:00,7.4,18932,224,23.2,93,1005,5.8,7955,15202
12/5/2021 00:00:00,7.1,18480,223,23.6,94,1004,5.6,7024,9983
12/5/2021 00:15:00,7.1,18479,223,23.6,94,1004,5.2,5725,10152
12/5/2021 00:30:00,7.1,18254,223,23.6,94,1004,5.1,5470,11103
12/5/2021 00:45:00,7,18030,223,23.5,95,1004,5.2,6196,10279
12/5/2021 01:00:00,7,17805,223,23.5,95,1004,5.2,5900,9313
12/5/2021 01:15:00,7,17675,223,23.5,95,1004,5.3,5763,7225
12/5/2021 01:30:00,7,17638,222,23.5,95,1004,5.1,4993,7910
12/5/2021 01:45:00,7,17602,222,23.4,96,1004,5.3,5988,10428
12/5/2021 02:00:00,7,17565,221,23.4,96,1004,5.5,6294,12140
12/5/2021 02:15:00,7,17555,221,23.4,96,1004,5.3,5723,10032
12/5/2021 02:30:00,7,17570,221,23.4,97,1004,5.4,5899,13628
12/5/2021 02:45:00,7,17585,220,23.3,97,1004,5.2,5356,12998
12/5/2021 03:00:00,7,17600,220,23.3,98,1004,5.2,5015,10367
12/5/2021 03:15:00,6.9,17488,221,23.4,98,1004,4.8,4127,9984
12/5/2021 03:30:00,6.8,17251,221,23.5,97,1004,4.8,3890,8008
12/5/2021 03:45:00,6.8,17013,223,23.6,97,1004,5,5230,9218
12/5/2021 04:00:00,6.7,16776,223,23.7,96,1004,5,5022,9199
12/5/2021 04:15:00,6.6,16490,224,23.7,96,1004,5.1,5003,7867
12/5/2021 04:30:00,6.4,16157,224,23.7,96,1004,5.5,6755,12365
12/5/2021 04:45:00,6.4,15824,225,23.8,96,1004,5.3,5448,11250
12/5/2021 05:00:00,6.2,15491,225,23.8,96,1004,5.1,4935,9789
12/5/2021 05:15:00,6.2,15370,225,23.8,96,1004,4.8,4267,9113
12/5/2021 05:30:00,6.2,15461,224,23.9,96,1004,4.9,4232,8986
12/5/2021 05:45:00,6.3,15552,223,23.9,95,1004,4.6,3515,8013
12/5/2021 06:00:00,6.3,15643,222,24,95,1004,4.7,4195,7685
12/5/2021 06:15:00,6.3,15743,222,24.1,94,1004,4.8,4039,6166
12/5/2021 06:30:00,6.3,15852,222,24.3,93,1004,4.8,3994,6160
12/5/2021 06:45:00,6.4,15962,221,24.5,92,1005,4.5,3564,4467
12/5/2021 07:00:00,6.4,16071,221,24.7,91,1005,4.4,3235,5453
12/5/2021 07:15:00,6.4,15902,221,25,89,1005,4.7,3911,5891
