DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
22/1/2022 06:00:00,10.1,58432.4,16,11.5,87,1015,4.8,12954,12995
22/1/2022 06:15:00,10.1,54548,16,11.5,88,1015,7,31288,28428
22/1/2022 06:15:00,10.1,59627.1,16,11.5,88,1015,7,31288,28428
22/1/2022 06:30:00,10.2,55733.6,15,11.5,88,1015,7.4,34675,32607
22/1/2022 06:30:00,10.2,60528,15,11.5,88,1015,7.4,34675,32607
22/1/2022 06:45:00,10.1,56919.2,15,11.5,88,1015,6.7,26153,25311
22/1/2022 06:45:00,10.1,61430.2,15,11.5,88,1015,6.7,26153,25311
22/1/2022 07:00:00,10.2,58104.8,14,11.5,88,1015,8.9,57029,52326
22/1/2022 07:00:00,10.2,62331.1,14,11.5,88,1015,8.9,57029,52326
22/1/2022 07:15:00,10.1,57798,14,11.6,88,1015,9.2,58390,58185
22/1/2022 07:15:00,10.1,61830.6,14,11.6,88,1015,9.2,58390,58185
22/1/2022 07:30:00,9.9,56000.1,14,11.7,88,1015,10.3,69171,61039
22/1/2022 07:30:00,9.9,59928.7,14,11.7,88,1015,10.3,69171,61039
22/1/2022 07:45:00,9.6,54202.2,14,11.8,88,1015,8.8,52421,50274
22/1/2022 07:45:00,9.6,58025.5,14,11.8,88,1015,8.8,52421,50274
22/1/2022 08:00:00,9.4,52404.3,14,11.9,88,1015,8,39537,34998
22/1/2022 08:00:00,9.4,56123.6,14,11.9,88,1015,8,39537,34998
22/1/2022 08:15:00,9.2,50862.5,15,12,88,1015,8.6,47175,45008
22/1/2022 08:15:00,9.2,54117.7,15,12,88,1015,8.6,47175,45008
22/1/2022 08:30:00,9.1,49576.8,16,12.2,87,1015,7.5,38251,39378
22/1/2022 08:30:00,9.1,52009.1,16,12.2,87,1015,7.5,38251,39378
22/1/2022 08:45:00,8.9,48292.4,17,12.5,87,1015,9.5,62203,60118
22/1/2022 08:45:00,8.9,49899.2,17,12.5,87,1015,9.5,62203,60118
22/1/2022 09:00:00,8.7,47006.7,18,12.7,86,1015,5.1,12774,14585
22/1/2022 09:00:00,8.7,47790.6,18,12.7,86,1015,5.1,12774,14585
22/1/2022 09:15:00,8.7,44895.5,19,12.8,86,1015,4.5,9415,7952
22/1/2022 09:15:00,8.7,46088.9,19,12.8,86,1015,4.5,9415,7952
22/1/2022 09:30:00,8.7,41956.2,19,12.9,87,1015,6.8,29243,25055
22/1/2022 09:30:00,8.7,44792.8,19,12.9,87,1015,6.8,29243,25055
22/1/2022 09:45:00,8.7,39016.9,20,13,87,1015,7.7,37356,39758
22/1/2022 09:45:00,8.7,43496.7,20,13,87,1015,7.7,37356,39758
22/1/2022 10:00:00,8.8,36077.6,21,13.1,88,1015,7.4,32441,33623
22/1/2022 10:00:00,8.8,42200.6,21,13.1,88,1015,7.4,32441,33623
22/1/2022 10:15:00,8.7,34600.8,21,13.2,88,1015,5.7,14979,16028
22/1/2022 10:15:00,8.7,40913.6,21,13.2,88,1015,5.7,14979,16028
22/1/2022 10:30:00,8.5,34585.2,21,13.4,87,1015,7.3,30993,32003
22/1/2022 10:30:00,8.5,39635.7,21,13.4,87,1015,7.3,30993,32003
22/1/2022 10:45:00,8.5,34568.3,21,13.6,86,1015,7.1,31955,33493
22/1/2022 10:45:00,8.5,38357.8,21,13.6,86,1015,7.1,31955,33493
22/1/2022 11:00:00,8.3,34552.7,20,13.8,85,1015,4.6,10075,10411
22/1/2022 11:00:00,8.3,37079.9,20,13.8,85,1015,4.6,10075,10411
22/1/2022 11:15:00,8.2,34541,19,14,85,1015,6,23141,24793
22/1/2022 11:15:00,8.2,35833.2,19,14,85,1015,6,23141,24793
22/1/2022 11:30:00,8.1,34533.2,17,14.1,85,1015,8.2,48308,50498
22/1/2022 11:30:00,8.1,34615.1,17,14.1,85,1015,8.2,48308,50498
22/1/2022 11:45:00,8,33397,15,14.2,84,1014,6.5,25943,23363
22/1/2022 11:45:00,8,34526.7,15,14.2,84,1014,6.5,25943,23363
22/1/2022 12:00:00,7.9,32178.9,13,14.3,84,1014,6,18281,16688
22/1/2022 12:00:00,7.9,34518.9,13,14.3,84,1014,6,18281,16688
22/1/2022 12:15:00,7.8,30838.6,13,14.3,84,1014,4.8,9883,12800
22/1/2022 12:15:00,7.8,32832.8,13,14.3,84,1014,4.8,9883,12800
22/1/2022 12:30:00,7.6,29374.8,14,14.3,85,1014,2.1,554,-6
22/1/2022 12:30:00,7.6,29374.8,14,14.3,85,1014,2.2,554,-6
22/1/2022 12:30:00,7.6,29468.4,14,14.3,85,1014,2.1,554,-6
22/1/2022 12:30:00,7.6,29468.4,14,14.3,85,1014,2.2,554,-6
22/1/2022 12:45:00,7.5,26102.7,15,14.3,86,1013,3.7,5502,3640
22/1/2022 12:45:00,7.5,27909.7,15,14.3,86,1013,3.7,5502,3640
22/1/2022 13:00:00,7.4,22738.3,16,14.3,87,1013,7.4,36401,35617
22/1/2022 13:00:00,7.4,26445.9,16,14.3,87,1013,7.4,36401,35617
22/1/2022 13:15:00,7.3,21062.6,16,14.3,87,1013,8.8,57197,55176
22/1/2022 13:15:00,7.3,25196.6,16,14.3,87,1013,8.8,57197,55176
22/1/2022 13:30:00,7.1,21074.3,14,14.4,87,1013,6.8,31166,34241
22/1/2022 13:30:00,7.1,24161.8,14,14.4,87,1013,6.8,31166,34241
22/1/2022 13:45:00,6.9,21087.3,12,14.4,88,1012,7.5,39504,37898
22/1/2022 13:45:00,6.9,23127,12,14.4,88,1012,7.5,39504,37898
22/1/2022 14:00:00,6.8,21099,9,14.5,88,1012,5.5,16500,19537
22/1/2022 14:00:00,6.8,22092.2,9,14.5,88,1012,5.5,16500,19537
22/1/2022 14:15:00,6.7,20806.5,9,14.6,88,1012,5.5,16798,18104
22/1/2022 14:15:00,6.7,21495.5,9,14.6,88,1012,5.5,16798,18104
22/1/2022 14:30:00,6.4,19271.2,9,14.8,87,1012,6.5,26380,26676
22/1/2022 14:30:00,6.4,22274.2,9,14.8,87,1012,6.5,26380,26676
22/1/2022 14:45:00,6.1,17735.9,9,14.9,87,1012,5.3,14639,12836
22/1/2022 14:45:00,6.1,23052.9,9,14.9,87,1012,5.3,14639,12836
22/1/2022 15:00:00,5.8,16200.6,9,15.1,86,1012,4.9,10073,7826
22/1/2022 15:00:00,5.8,23831.6,9,15.1,86,1012,4.9,10073,7826
22/1/2022 15:15:00,5.8,15401.1,9,15.1,87,1012,2.8,2632,2351
22/1/2022 15:15:00,5.8,23403.9,9,15.1,87,1012,2.8,2632,2351
22/1/2022 15:30:00,5.9,15338.7,10,14.9,89,1012,4.4,7314,8203
22/1/2022 15:30:00,5.9,21768.5,10,14.9,89,1012,4.4,7314,8203
22/1/2022 15:45:00,6,15276.3,10,14.7,91,1012,4.1,5008,4455
22/1/2022 15:45:00,6,20134.4,10,14.7,91,1012,4.1,5008,4455
22/1/2022 16:00:00,6.1,15213.9,10,14.5,93,1012,3,1608,1197
22/1/2022 16:00:00,6.1,18499,10,14.5,93,1012,3,1608,1197
22/1/2022 16:15:00,6.1,15226.9,10,14.4,94,1012,4.5,7602,8486
22/1/2022 16:15:00,6.1,17843.8,10,14.4,94,1012,4.5,7602,8486
22/1/2022 16:30:00,6,15314,10,14.3,94,1012,5.8,18159,16991
22/1/2022 16:30:00,6,18167.5,10,14.3,94,1012,5.8,18159,16991
22/1/2022 16:45:00,5.9,15401.1,9,14.2,93,1012,7.3,35588,35413
22/1/2022 16:45:00,5.9,18492.5,9,14.2,93,1012,7.3,35588,35413
22/1/2022 17:00:00,5.8,15488.2,8,14.1,93,1012,8.5,51412,50600
22/1/2022 17:00:00,5.8,15488.2,8,14.1,93,1012,8.6,51412,50600
22/1/2022 17:00:00,5.8,18816.2,8,14.1,93,1012,8.5,51412,50600
22/1/2022 17:00:00,5.8,18816.2,8,14.1,93,1012,8.6,51412,50600
22/1/2022 17:15:00,5.7,15821,8,14.1,93,1012,8.2,46141,45086
22/1/2022 17:15:00,5.7,18947.5,8,14.1,93,1012,8.2,46141,45086
22/1/2022 17:30:00,5.8,16402.1,9,14,93,1012,6.4,23949,22316
22/1/2022 17:30:00,5.8,18886.4,9,14,93,1012,6.4,23949,22316
22/1/2022 17:45:00,5.8,16983.2,9,13.9,93,1012,6.8,33347,33988
22/1/2022 17:45:00,5.8,18825.3,9,13.9,93,1012,6.8,33347,33988
22/1/2022 18:00:00,5.9,17564.3,10,13.8,93,1012,6.7,29805,30803
22/1/2022 18:00:00,5.9,17564.3,10,13.8,93,1012,6.8,29805,30803
22/1/2022 18:00:00,5.9,18764.2,10,13.8,93,1012,6.7,29805,30803
22/1/2022 18:00:00,5.9,18764.2,10,13.8,93,1012,6.8,29805,30803
22/1/2022 18:15:00,5.8,17407,10,13.8,93,1012,5.8,19657,20824
22/1/2022 18:15:00,5.8,19020.3,10,13.8,93,1012,5.8,19657,20824
22/1/2022 18:30:00,5.7,16512.6,10,13.7,93,1012,2.6,1795,466
22/1/2022 18:30:00,5.7,19593.6,10,13.7,93,1012,2.6,1795,466
22/1/2022 18:45:00,5.5,15616.9,9,13.7,94,1012,5.2,14874,12950
22/1/2022 18:45:00,5.5,20168.2,9,13.7,94,1012,5.2,14874,12950
22/1/2022 19:00:00,5.4,14722.5,10,13.6,94,1012,7.7,39607,38722
22/1/2022 19:00:00,5.4,20741.5,10,13.6,94,1012,7.7,39607,38722
22/1/2022 19:15:00,5.2,13695.5,10,13.6,94,1012,6.1,23298,24192
22/1/2022 19:15:00,5.2,19834.1,10,13.6,94,1012,6.1,23298,24192
22/1/2022 19:30:00,4.9,12535.9,11,13.6,94,1012,7.6,40696,39934
22/1/2022 19:30:00,4.9,17446,11,13.6,94,1012,7.6,40696,39934
22/1/2022 19:45:00,4.6,11375,10,13.6,94,1012,6.6,28747,27494
22/1/2022 19:45:00,4.6,15056.6,10,13.6,94,1012,6.6,28747,27494
22/1/2022 20:00:00,4.3,10215.4,11,13.6,94,1012,6.2,25101,22784
22/1/2022 20:00:00,4.3,12668.5,11,13.6,94,1012,6.2,25101,22784
22/1/2022 20:15:00,4.1,9384.7,11,13.6,94,1012,7.5,36958,34485
22/1/2022 20:15:00,4.1,11064.3,11,13.6,94,1012,7.5,36958,34485
22/1/2022 20:30:00,4,8882.9,10,13.5,95,1012,8,43248,39895
22/1/2022 20:30:00,4,10245.3,10,13.5,95,1012,8,43248,39895
22/1/2022 20:45:00,3.9,8381.1,10,13.4,95,1012,8.4,49876,46817
22/1/2022 20:45:00,3.9,9426.3,10,13.4,95,1012,8.4,49876,46817
22/1/2022 21:00:00,3.7,7879.3,9,13.3,96,1012,7.6,41957,38548
22/1/2022 21:00:00,3.7,8607.3,9,13.3,96,1012,7.6,41957,38548
22/1/2022 21:15:00,3.6,7590.7,9,13.2,96,1012,7.9,42346,40234
22/1/2022 21:15:00,3.6,8426.6,9,13.2,96,1012,7.9,42346,40234
22/1/2022 21:30:00,3.7,7514,11,13.2,96,1012,8.1,45014,41992
22/1/2022 21:30:00,3.7,8882.9,11,13.2,96,1012,8.1,45014,41992
22/1/2022 21:45:00,3.7,7438.6,11,13.2,96,1012,7.6,39028,38182
22/1/2022 21:45:00,3.7,9340.5,11,13.2,96,1012,7.6,39028,38182
22/1/2022 22:00:00,3.7,7361.9,13,13.2,96,1012,6.9,32326,31030
22/1/2022 22:00:00,3.7,9796.8,13,13.2,96,1012,6.9,32326,31030
22/1/2022 22:15:00,3.7,7252.7,11,13.2,96,1012,5.9,21881,20293
22/1/2022 22:15:00,3.7,9782.5,11,13.2,96,1012,5.9,21881,20293
22/1/2022 22:30:00,3.6,7109.7,9,13.2,96,1012,7.3,33333,31334
22/1/2022 22:30:00,3.6,9295,9,13.2,96,1012,7.3,33333,31334
22/1/2022 22:45:00,3.5,6966.7,7,13.2,96,1012,6.8,29806,27495
22/1/2022 22:45:00,3.5,8807.5,7,13.2,96,1012,6.8,29806,27495
22/1/2022 23:00:00,3.5,6823.7,5,13.2,96,1012,6.1,21129,19382
22/1/2022 23:00:00,3.5,8320,5,13.2,96,1012,6.1,21129,19382
22/1/2022 23:15:00,3.4,6665.1,5,13.2,96,1012,6,22774,21299
22/1/2022 23:15:00,3.4,8014.5,5,13.2,96,1012,6,22774,21299
22/1/2022 23:30:00,3.3,6490.9,7,13.2,96,1012,6.3,23008,20888
22/1/2022 23:30:00,3.3,7891,7,13.2,96,1012,6.3,23008,20888
22/1/2022 23:45:00,3.1,6316.7,9,13.2,97,1012,6.2,23525,23444
22/1/2022 23:45:00,3.1,7767.5,9,13.2,97,1012,6.2,23525,23444
23/1/2022 00:00:00,5.9,12870,1,13.8,94,1011,6.3,22310,21099
23/1/2022 00:00:00,5.9,13644.8,1,13.8,94,1011,6.3,22310,21099
23/1/2022 00:15:00,5.9,12287.6,0,13.8,94,1011,6.3,24104,21585
23/1/2022 00:15:00,5.9,12580.1,0,13.8,94,1011,6.3,24104,21585
23/1/2022 00:30:00,5.9,11211.2,359,13.9,94,1011,6.8,31939,30401
23/1/2022 00:30:00,5.9,11801.4,359,13.9,94,1011,6.8,31939,30401
23/1/2022 00:45:00,6,9842.3,357,14,93,1010,7.1,31960,29101
23/1/2022 00:45:00,6,11315.2,357,14,93,1010,7.1,31960,29101
23/1/2022 01:00:00,6,8473.4,356,14.1,93,1010,6.8,26710,24290
23/1/2022 01:00:00,6,10829,356,14.1,93,1010,6.8,26710,24290
23/1/2022 01:15:00,6,7580.3,355,14.1,93,1010,6.4,24755,21950
23/1/2022 01:15:00,6,10557.3,355,14.1,93,1010,6.4,24755,21950
23/1/2022 01:30:00,5.9,7165.6,355,14.1,93,1010,6.1,19660,17093
23/1/2022 01:30:00,5.9,10501.4,355,14.1,93,1010,6.1,19660,17093
23/1/2022 01:45:00,5.9,6749.6,354,14.2,93,1010,6.3,23755,21676
23/1/2022 01:45:00,5.9,10444.2,354,14.2,93,1010,6.3,23755,21676
23/1/2022 02:00:00,5.8,6334.9,354,14.2,93,1010,6.5,26429,24179
23/1/2022 02:00:00,5.8,10388.3,354,14.2,93,1010,6.5,26429,24179
23/1/2022 02:15:00,5.7,5978.7,354,14.2,93,1010,6.5,29026,26521
23/1/2022 02:15:00,5.7,10037.3,354,14.2,93,1010,6.5,29026,26521
23/1/2022 02:30:00,5.5,5682.3,353,14.2,93,1010,6.7,29542,27700
23/1/2022 02:30:00,5.5,9392.5,353,14.2,93,1010,6.7,29542,27700
23/1/2022 02:45:00,5.3,5387.2,352,14.1,93,1010,6.2,24673,23889
23/1/2022 02:45:00,5.3,8746.4,352,14.1,93,1010,6.2,24673,23889
23/1/2022 03:00:00,5.2,5090.8,351,14.1,93,1010,5.9,21941,20475
23/1/2022 03:00:00,5.2,8101.6,351,14.1,93,1010,5.9,21941,20475
23/1/2022 03:15:00,5,4726.8,351,14.1,93,1010,6.2,24380,22354
23/1/2022 03:15:00,5,7563.4,351,14.1,93,1010,6.2,24380,22354
23/1/2022 03:30:00,4.8,4295.2,350,14.1,93,1010,6.2,21531,19617
23/1/2022 03:30:00,4.8,7131.8,350,14.1,93,1010,6.2,21531,19617
23/1/2022 03:45:00,4.7,3863.6,351,14.2,93,1009,6.6,27655,26020
23/1/2022 03:45:00,4.7,6698.9,351,14.2,93,1009,6.6,27655,26020
23/1/2022 04:00:00,4.5,3432,351,14.2,93,1009,6.6,28147,26476
23/1/2022 04:00:00,4.5,6267.3,351,14.2,93,1009,6.6,28147,26476
23/1/2022 04:15:00,4.3,3000.4,351,14.2,93,1009,5.6,16439,15483
23/1/2022 04:15:00,4.3,5916.3,351,14.2,93,1009,5.6,16439,15483
23/1/2022 04:30:00,4.1,2567.5,349,14.1,93,1009,4.3,7895,6944
23/1/2022 04:30:00,4.1,5645.9,349,14.1,93,1009,4.3,7895,6944
23/1/2022 04:45:00,3.9,2134.6,347,14.1,94,1009,3.2,3189,2077
23/1/2022 04:45:00,3.9,5374.2,347,14.1,94,1009,3.2,3189,2077
23/1/2022 05:00:00,3.7,1701.7,344,14,94,1009,2.9,2313,1658
23/1/2022 05:00:00,3.7,5103.8,344,14,94,1009,2.9,2313,1658
23/1/2022 05:15:00,3.5,1419.6,345,14,94,1009,4.1,5330,4857
23/1/2022 05:15:00,3.5,4745,345,14,94,1009,4.1,5330,4857
23/1/2022 05:30:00,3.4,1289.6,346,14.1,94,1009,3.8,4548,4141
23/1/2022 05:30:00,3.4,4297.8,346,14.1,94,1009,3.8,4548,4141
23/1/2022 05:45:00,3.2,1160.9,347,14.2,94,1010,4.9,11170,10016
23/1/2022 05:45:00,3.2,3850.6,347,14.2,94,1010,4.9,11170,10016
23/1/2022 06:00:00,3.1,1030.9,349,14.3,94,1010,4.7,8367,8311
23/1/2022 06:00:00,3.1,3403.4,349,14.3,94,1010,4.7,8367,8311
23/1/2022 06:15:00,2.8,952.9,352,14.3,94,1010,4.7,10805,9376
23/1/2022 06:15:00,2.8,2849.6,352,14.3,94,1010,4.7,10805,9376
23/1/2022 06:30:00,2.7,926.9,356,14.3,94,1010,6,18586,18189
23/1/2022 06:30:00,2.7,2189.2,356,14.3,94,1010,6,18586,18189
23/1/2022 06:45:00,2.6,902.2,358,14.4,94,1010,3.2,1627,966
23/1/2022 06:45:00,2.6,1527.5,358,14.4,94,1010,3.2,1627,966
23/1/2022 07:00:00,2.5,867.1,0,14.4,94,1010,4.9,11716,10559
23/1/2022 07:00:00,2.5,876.2,0,14.4,94,1010,4.9,11716,10559
23/1/2022 07:15:00,2.4,661.7,2,14.5,94,1010,3.6,3861,3251
23/1/2022 07:15:00,2.4,1037.4,2,14.5,94,1010,3.6,3861,3251
23/1/2022 07:30:00,2.5,911.3,2,14.7,94,1010,3.3,4279,3484
23/1/2022 07:30:00,2.5,1384.5,2,14.7,94,1010,3.3,4279,3484
23/1/2022 07:45:00,2.5,1159.6,5,14.9,93,1011,4,5364,4627
23/1/2022 07:45:00,2.5,1732.9,5,14.9,93,1011,4,5364,4627
23/1/2022 08:00:00,2.6,1409.2,4,15.1,93,1011,4.4,8058,6917
23/1/2022 08:00:00,2.6,2080,4,15.1,93,1011,4.4,8058,6917
23/1/2022 08:15:00,2.6,1448.2,4,15.5,93,1011,3.3,2766,2391
23/1/2022 08:15:00,2.6,2167.1,4,15.5,93,1011,3.3,2766,2391
23/1/2022 08:30:00,2.5,1276.6,5,16,92,1011,2.6,1835,1358
23/1/2022 08:30:00,2.5,1994.2,5,16,92,1011,2.6,1835,1358
23/1/2022 08:45:00,2.4,1106.3,2,16.6,92,1011,2.9,2464,1734
23/1/2022 08:45:00,2.4,1821.3,2,16.6,92,1011,2.9,2464,1734
23/1/2022 09:00:00,2.3,934.7,2,17.1,91,1011,3.2,2706,2463
23/1/2022 09:00:00,2.3,1648.4,2,17.1,91,1011,3.2,2706,2463
23/1/2022 09:15:00,2.2,834.6,5,17.6,90,1011,2.7,1148,584
23/1/2022 09:15:00,2.2,1501.5,5,17.6,90,1011,2.7,1148,584
23/1/2022 09:30:00,1.9,804.7,12,18,88,1011,2.6,932,694
23/1/2022 09:30:00,1.9,1380.6,12,18,88,1011,2.6,932,694
23/1/2022 09:45:00,1.7,774.8,21,18.5,86,1011,2,-48,-369
23/1/2022 09:45:00,1.7,1259.7,21,18.5,86,1011,2,-48,-369
23/1/2022 10:00:00,1.5,744.9,32,18.9,84,1011,1.3,-154,-507
23/1/2022 10:00:00,1.5,1138.8,32,18.9,84,1011,1.3,-154,-507
23/1/2022 10:15:00,1.4,737.1,39,19.3,82,1011,1.6,-74,-389
23/1/2022 10:15:00,1.4,1093.3,39,19.3,82,1011,1.6,-74,-389
23/1/2022 10:30:00,1.3,748.8,42,19.6,80,1011,1.2,-102,-390
23/1/2022 10:30:00,1.3,1124.5,42,19.6,80,1011,1.2,-102,-390
23/1/2022 10:45:00,1.3,760.5,39,20,79,1011,1.3,-87,-435
23/1/2022 10:45:00,1.3,1155.7,39,20,79,1011,1.3,-87,-435
23/1/2022 11:00:00,1.2,772.2,42,20.3,77,1011,1,-120,-379
23/1/2022 11:00:00,1.2,1186.9,42,20.3,77,1011,1,-120,-379
23/1/2022 11:15:00,1.1,747.5,49,20.5,76,1011,1,-105,-366
23/1/2022 11:15:00,1.1,1212.9,49,20.5,76,1011,1,-105,-366
23/1/2022 11:30:00,0.8,687.7,67,20.5,76,1011,1.1,-101,-384
23/1/2022 11:30:00,0.8,1232.4,67,20.5,76,1011,1.1,-101,-384
23/1/2022 11:45:00,0.7,629.2,90,20.6,76,1010,1.3,-82,-327
23/1/2022 11:45:00,0.7,1251.9,90,20.6,76,1010,1.3,-82,-327
23/1/2022 12:00:00,0.7,569.4,117,20.6,76,1010,1.3,-136,-419
23/1/2022 12:00:00,0.7,1271.4,117,20.6,76,1010,1.3,-136,-419
23/1/2022 12:15:00,0.9,586.3,139,20.6,76,1010,0.9,-99,-468
23/1/2022 12:15:00,0.9,1267.5,139,20.6,76,1010,0.9,-99,-468
23/1/2022 12:30:00,1.3,679.9,148,20.5,77,1010,1.6,-78,-428
23/1/2022 12:30:00,1.3,1238.9,148,20.5,77,1010,1.6,-78,-428
23/1/2022 12:45:00,1.7,773.5,155,20.4,78,1010,1.8,-93,-382
23/1/2022 12:45:00,1.7,1209,155,20.4,78,1010,1.8,-93,-382
23/1/2022 13:00:00,2.1,867.1,157,20.3,79,1010,1,-76,-378
23/1/2022 13:00:00,2.1,1180.4,157,20.3,79,1010,1,-76,-378
23/1/2022 13:15:00,2.3,959.4,160,20,80,1010,1.5,-86,-374
23/1/2022 13:15:00,2.3,1211.6,160,20,80,1010,1.5,-86,-374
23/1/2022 13:30:00,2.4,1049.1,163,19.6,81,1010,1.5,-79,-460
23/1/2022 13:30:00,2.4,1301.3,163,19.6,81,1010,1.5,-79,-460
23/1/2022 13:45:00,2.5,1140.1,166,19.3,83,1009,1.5,-86,-406
23/1/2022 13:45:00,2.5,1391,166,19.3,83,1009,1.5,-86,-406
23/1/2022 14:00:00,2.5,1229.8,169,18.9,84,1009,1.7,-107,-420
23/1/2022 14:00:00,2.5,1480.7,169,18.9,84,1009,1.7,-107,-420
23/1/2022 14:15:00,2.4,1274,168,18.6,85,1009,1.8,-90,-431
23/1/2022 14:15:00,2.4,1605.5,168,18.6,85,1009,1.8,-90,-431
23/1/2022 14:30:00,2.1,1272.7,163,18.4,86,1009,1.5,-89,-381
23/1/2022 14:30:00,2.1,1765.4,163,18.4,86,1009,1.5,-89,-381
23/1/2022 14:45:00,1.9,1271.4,155,18.1,87,1009,2.1,-21,-246
23/1/2022 14:45:00,1.9,1925.3,155,18.1,87,1009,2.1,-21,-246
23/1/2022 15:00:00,1.7,1270.1,147,17.9,88,1009,2.2,-20,-288
23/1/2022 15:00:00,1.7,2085.2,147,17.9,88,1009,2.2,-20,-288
23/1/2022 15:15:00,1.5,1336.4,132,17.8,88,1009,2,183,-132
23/1/2022 15:15:00,1.5,2333.5,132,17.8,88,1009,2,183,-132
23/1/2022 15:30:00,1.6,1470.3,117,17.7,88,1009,2.5,243,-74
23/1/2022 15:30:00,1.6,2670.2,117,17.7,88,1009,2.5,243,-74
23/1/2022 15:45:00,1.6,1605.5,101,17.6,87,1009,1.9,-15,-355
23/1/2022 15:45:00,1.6,3008.2,101,17.6,87,1009,1.9,-15,-355
23/1/2022 16:00:00,1.9,1739.4,90,17.5,87,1009,2,308,-29
23/1/2022 16:00:00,1.9,3344.9,90,17.5,87,1009,2,308,-29
23/1/2022 16:15:00,2.1,1926.6,87,17.4,87,1009,1.4,-115,-411
23/1/2022 16:15:00,2.1,3694.6,87,17.4,87,1009,1.4,-115,-411
23/1/2022 16:30:00,2.2,2165.8,85,17.2,87,1009,1.5,-89,-364
23/1/2022 16:30:00,2.2,4057.3,85,17.2,87,1009,1.5,-89,-364
23/1/2022 16:45:00,2.4,2403.7,83,16.9,88,1009,1.8,-78,-366
23/1/2022 16:45:00,2.4,4420,83,16.9,88,1009,1.8,-78,-366
23/1/2022 17:00:00,2.5,2642.9,81,16.7,88,1009,1.4,-76,-367
23/1/2022 17:00:00,2.5,4782.7,81,16.7,88,1009,1.4,-76,-367
23/1/2022 17:15:00,2.8,3231.8,77,16.4,89,1009,2,-80,-375
23/1/2022 17:15:00,2.8,5669.3,77,16.4,89,1009,2,-80,-375
23/1/2022 17:30:00,3,4169.1,73,15.9,90,1009,1.3,-102,-364
23/1/2022 17:30:00,3,7079.8,73,15.9,90,1009,1.3,-102,-364
23/1/2022 17:45:00,3.4,5106.4,69,15.4,92,1010,1.8,4,-327
23/1/2022 17:45:00,3.4,8491.6,69,15.4,92,1010,1.8,4,-327
23/1/2022 18:00:00,3.7,6043.7,66,14.9,93,1010,1.9,-93,-409
23/1/2022 18:00:00,3.7,9902.1,66,14.9,93,1010,1.9,-93,-409
23/1/2022 18:15:00,4.1,7581.6,62,14.7,94,1010,1.9,-70,-417
23/1/2022 18:15:00,4.1,11380.2,62,14.7,94,1010,1.9,-70,-417
23/1/2022 18:30:00,4.4,9718.8,57,14.6,94,1010,1.8,598,55
23/1/2022 18:30:00,4.4,12924.6,57,14.6,94,1010,1.8,598,55
23/1/2022 18:45:00,4.8,11856,54,14.5,94,1011,1.1,147,-325
23/1/2022 18:45:00,4.8,14469,54,14.5,94,1011,1.1,147,-325
23/1/2022 19:00:00,5.2,13993.2,50,14.4,94,1011,1.3,-111,-501
23/1/2022 19:00:00,5.2,16013.4,50,14.4,94,1011,1.3,-111,-501
23/1/2022 19:15:00,5.5,16000.4,48,14.3,94,1011,1.9,122,-291
23/1/2022 19:15:00,5.5,17179.5,48,14.3,94,1011,1.9,122,-291
23/1/2022 19:30:00,5.7,17876.3,44,14.3,94,1011,1.1,-67,-372
23/1/2022 19:30:00,5.7,17966,44,14.3,94,1011,1.1,-67,-372
23/1/2022 19:45:00,5.9,18752.5,42,14.3,94,1011,1.9,-136,-393
23/1/2022 19:45:00,5.9,19752.2,42,14.3,94,1011,1.9,-136,-393
23/1/2022 20:00:00,6.2,19539,39,14.3,94,1011,2.2,164,-275
23/1/2022 20:00:00,6.2,21628.1,39,14.3,94,1011,2.2,164,-275
23/1/2022 20:15:00,6.4,20117.5,37,14.3,94,1011,1.9,-102,-435
23/1/2022 20:15:00,6.4,23303.8,37,14.3,94,1011,1.9,-102,-435
23/1/2022 20:30:00,6.5,20490.6,36,14.3,93,1011,1.7,-104,-429
23/1/2022 20:30:00,6.5,24779.3,36,14.3,93,1011,1.7,-104,-429
23/1/2022 20:45:00,6.5,20863.7,34,14.2,93,1012,2.1,77,-301
23/1/2022 20:45:00,6.5,26254.8,34,14.2,93,1012,2.1,77,-301
23/1/2022 21:00:00,6.7,21236.8,33,14.2,92,1012,2.5,322,-179
23/1/2022 21:00:00,6.7,27730.3,33,14.2,92,1012,2.5,322,-179
23/1/2022 21:15:00,6.7,22066.2,32,14.2,92,1012,2.5,467,-167
23/1/2022 21:15:00,6.7,28802.8,32,14.2,92,1012,2.5,467,-167
23/1/2022 21:30:00,6.8,23353.2,33,14.2,91,1012,2.3,242,-153
23/1/2022 21:30:00,6.8,29472.3,33,14.2,91,1012,2.3,242,-153
23/1/2022 21:45:00,6.9,24641.5,33,14.3,90,1012,1.7,-141,-462
23/1/2022 21:45:00,6.9,30143.1,33,14.3,90,1012,1.7,-141,-462
23/1/2022 22:00:00,6.9,25928.5,33,14.3,89,1012,1.8,-96,-462
23/1/2022 22:00:00,6.9,30812.6,33,14.3,89,1012,1.8,-96,-462
23/1/2022 22:15:00,6.9,27414.4,33,14.4,89,1012,2.1,263,-380
23/1/2022 22:15:00,6.9,31690.1,33,14.4,89,1012,2.1,263,-380
